agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,colocated,queryTime,state
USGS,413651103023403, 19N 50W14DDDA3,GW,41.61416667,-103.0427778,TRUE,2019-10-28T19:27:03Z,NE
USGS,415118103020902, 22N 49W19CDDD2,GW,41.8549696,-103.0363178,TRUE,2019-10-28T19:27:03Z,NE
USGS,415118103020901, 22N 49W19CDDD1,GW,41.8549696,-103.0363178,TRUE,2019-10-28T19:27:03Z,NE
USGS,415118103020903, 22N 49W19CDDD3 ANGORA M1,GW,41.8549696,-103.0363178,TRUE,2019-10-28T19:27:03Z,NE
USGS,411227103011702, 14N 50W 2DC  2,GW,41.2075,-103.0213889,TRUE,2019-10-28T19:27:03Z,NE
USGS,411227103011701, 14N 50W 2DC  1,GW,41.2075,-103.0213889,TRUE,2019-10-28T19:27:03Z,NE
USGS,411227103011703, 14N 50W 2DC  3,GW,41.2075,-103.0213889,TRUE,2019-10-28T19:27:03Z,NE
USGS,411350103011502, 15N 50W35ACC 2,GW,41.23055556,-103.0208333,TRUE,2019-10-28T19:27:03Z,NE
USGS,411350103011501, 15N 50W35ACC 1,GW,41.23055556,-103.0208333,TRUE,2019-10-28T19:27:03Z,NE
USGS,411301102593502, 14N 50W 1AADD2,GW,41.21694444,-102.9930556,TRUE,2019-10-28T19:27:03Z,NE
USGS,411301102593501, 14N 50W 1AADD1,GW,41.21694444,-102.9930556,TRUE,2019-10-28T19:27:03Z,NE
USGS,411229102593402, 14N 50W 1DDDA2,GW,41.20805556,-102.9927778,TRUE,2019-10-28T19:27:03Z,NE
USGS,411229102593401, 14N 50W 1DDDA1,GW,41.20805556,-102.9927778,TRUE,2019-10-28T19:27:03Z,NE
USGS,411012102574102, 14N 49W20DBAB2,GW,41.17,-102.9613889,TRUE,2019-10-28T19:27:03Z,NE
USGS,411012102574101, 14N 49W20DBAB1,GW,41.17,-102.9613889,TRUE,2019-10-28T19:27:03Z,NE
USGS,413018102392502, 18N 46W30ADAC2,GW,41.50511944,-102.6569583,TRUE,2019-10-28T19:27:03Z,NE
USGS,413018102392501, 18N 46W30ADAC1,GW,41.50511944,-102.6569583,TRUE,2019-10-28T19:27:03Z,NE
USGS,412924102390402, 18N 46W32BDCC2,GW,41.49,-102.6511111,TRUE,2019-10-28T19:27:03Z,NE
USGS,412924102390401, 18N 46W32CABB1,GW,41.49,-102.6511111,TRUE,2019-10-28T19:27:03Z,NE
USGS,412855102340802, 18N 46W36CDDD2,GW,41.48202778,-102.5689111,TRUE,2019-10-28T19:27:03Z,NE
USGS,412855102340801, 18N 46W36CDDD1,GW,41.48202778,-102.5689111,TRUE,2019-10-28T19:27:03Z,NE
USGS,412227102194602, 16N 44W11ADAC2,GW,41.37429167,-102.3295306,TRUE,2019-10-28T19:27:03Z,NE
USGS,412227102194601, 16N 44W11ADAC1,GW,41.37429167,-102.3295306,TRUE,2019-10-28T19:27:03Z,NE
USGS,411921102060302, 16N 42W35ABBB2,GW,41.32240556,-102.1008972,TRUE,2019-10-28T19:27:03Z,NE
USGS,411921102060301, 16N 42W35ABBB1,GW,41.32240556,-102.1008972,TRUE,2019-10-28T19:27:03Z,NE
USGS,412041102095202, 16N 42W25CACB2,GW,41.32796389,-102.087975,TRUE,2019-10-28T19:27:03Z,NE
USGS,412041102095201, 16N 42W25CACB1,GW,41.32796389,-102.087975,TRUE,2019-10-28T19:27:03Z,NE
USGS,413900101320004, 19N 37W 1CBA 1,GW,41.64998977,-101.5337843,TRUE,2019-10-28T19:27:03Z,NE
USGS,413900101320001, 19N 37W 1BAA 1,GW,41.64998977,-101.5337843,TRUE,2019-10-28T19:27:03Z,NE
USGS,413900101320005, 19N 37W 1CBD 1,GW,41.64998977,-101.5337843,TRUE,2019-10-28T19:27:03Z,NE
USGS,414031101305603, 19N 36W 6AAD 3,GW,41.65249026,-101.504617,TRUE,2019-10-28T19:27:03Z,NE
USGS,414031101305602, 19N 36W 6AAD 2,GW,41.65249026,-101.504617,TRUE,2019-10-28T19:27:03Z,NE
USGS,414100101240002, 20N 35W19CDC 2,GW,41.6847141,-101.4015598,TRUE,2019-10-28T19:27:03Z,NE
USGS,414100101240001, 20N 35W19CDC 1,GW,41.6847141,-101.4015598,TRUE,2019-10-28T19:27:03Z,NE
USGS,414100101240004, 20N 35W19CDC 4,GW,41.6847141,-101.4015598,TRUE,2019-10-28T19:27:03Z,NE
USGS,412611100384402,17N 29W22ABBB2,GW,41.43638056,-100.6456667,TRUE,2019-10-28T19:27:03Z,NE
USGS,412611100384401,17N 29W22ABBB1,GW,41.43638056,-100.6456667,TRUE,2019-10-28T19:27:03Z,NE
USGS,405937100183503,LINCOLN CO. 1-114,GW,40.9935,-100.3098056,TRUE,2019-10-28T19:27:03Z,NE
USGS,405937100183502,LINCOLN CO. 1-265,GW,40.9935,-100.3098056,TRUE,2019-10-28T19:27:03Z,NE
USGS,420318100120501, 24N 25W15BA  1,GW,42.05500038,-100.2017989,TRUE,2019-10-28T19:27:03Z,NE
USGS,420318100120502, 24N 25W15BA  2,GW,42.05500038,-100.2017989,TRUE,2019-10-28T19:27:03Z,NE
USGS,412429100080303,17N 24W30CCDD3,GW,41.40805556,-100.1341667,TRUE,2019-10-28T19:27:03Z,NE
USGS,412429100080302,17N 24W30CCDD2,GW,41.40805556,-100.1341667,TRUE,2019-10-28T19:27:03Z,NE
USGS,412244100013502,16N 24W 2DDDD2,GW,41.37888889,-100.0263889,TRUE,2019-10-28T19:27:03Z,NE
USGS,412244100013501,16N 24W 2DDDD1,GW,41.37888889,-100.0263889,TRUE,2019-10-28T19:27:03Z,NE
USGS,423256099580702, 30N 23W26AAAA2,GW,42.54888836,-99.9690135,TRUE,2019-10-28T19:27:03Z,NE
USGS,423256099580701, 30N 23W26AAAA1,GW,42.54888836,-99.9690135,TRUE,2019-10-28T19:27:03Z,NE
USGS,423256099580703, 30N 23W26AAAA3,GW,42.54888836,-99.9690135,TRUE,2019-10-28T19:27:03Z,NE
USGS,423531099552302, 30N 22W 8BBBC2,GW,42.59194407,-99.9234567,TRUE,2019-10-28T19:27:03Z,NE
USGS,423531099552301, 30N 22W 8BBBC1,GW,42.59194407,-99.9234567,TRUE,2019-10-28T19:27:03Z,NE
USGS,422849099521502, 29N 22W14CCBB2,GW,42.48027688,-99.871236,TRUE,2019-10-28T19:27:03Z,NE
USGS,422849099521501, 29N 22W14CCBB1,GW,42.48027688,-99.871236,TRUE,2019-10-28T19:27:03Z,NE
USGS,422849099521503, 29N 22W14CCBB3  Ainsworth,GW,42.48027688,-99.871236,TRUE,2019-10-28T19:27:03Z,NE
USGS,423720099521402, 31N 22W35BBBB2,GW,42.6222217,-99.8709555,TRUE,2019-10-28T19:27:03Z,NE
USGS,423720099521401, 31N 22W35BBBB1,GW,42.6222217,-99.8709555,TRUE,2019-10-28T19:27:03Z,NE
USGS,405118099514902,10N 22W 8BCBB2-Site7-35,GW,40.8550833,-99.8635833,TRUE,2019-10-28T19:27:03Z,NE
USGS,405118099514901,10N 22W 8BCBB1-Site7-20,GW,40.8550833,-99.8635833,TRUE,2019-10-28T19:27:03Z,NE
USGS,405118099514903,10N 22W 8BCBB3-Site7-47,GW,40.8550833,-99.8635833,TRUE,2019-10-28T19:27:03Z,NE
USGS,423259099475102, 30N 21W29AABB2,GW,42.5497213,-99.7979009,TRUE,2019-10-28T19:27:03Z,NE
USGS,423259099475101, 30N 21W29AABB1,GW,42.5497213,-99.7979009,TRUE,2019-10-28T19:27:03Z,NE
USGS,423958099453002, 31N 21W10DDCC2,GW,42.66610979,-99.7587308,TRUE,2019-10-28T19:27:03Z,NE
USGS,423958099453001, 31N 21W10DDCC1,GW,42.66610979,-99.7587308,TRUE,2019-10-28T19:27:03Z,NE
USGS,423553099434102, 30N 21W 1CACC2,GW,42.59805457,-99.7284542,TRUE,2019-10-28T19:27:03Z,NE
USGS,423553099434101, 30N 21W 1CACC1,GW,42.59805457,-99.7284542,TRUE,2019-10-28T19:27:03Z,NE
USGS,423553099434103, 30N 21W 1CACC3,GW,42.59805457,-99.7284542,TRUE,2019-10-28T19:27:03Z,NE
USGS,411126099422502,14N 21W 15AB  02 Pressey 2,GW,41.19041667,-99.7069722,TRUE,2019-10-28T19:27:03Z,NE
USGS,411126099422501,14N 21W 15AB Pressey,GW,41.19041667,-99.7069722,TRUE,2019-10-28T19:27:03Z,NE
USGS,405503098441802,11N 13W13CCCD2-Site3-193,GW,40.91741667,-98.7383889,TRUE,2019-10-28T19:27:03Z,NE
USGS,405503098441801,11N 13W13CCCD1-Site3-170,GW,40.91741667,-98.7383889,TRUE,2019-10-28T19:27:03Z,NE
USGS,405503098441803,11N 13W13CCCD3-Site3-211,GW,40.91741667,-98.7383889,TRUE,2019-10-28T19:27:03Z,NE
USGS,405435098432601,11N 13W24ACCD1-Site4-95,GW,40.90969444,-98.724,TRUE,2019-10-28T19:27:03Z,NE
USGS,405435098432603,11N 13W24ACCD3-Site4-145,GW,40.90969444,-98.724,TRUE,2019-10-28T19:27:03Z,NE
USGS,405435098432602,11N 13W24ACCD2-Site4-115,GW,40.90969444,-98.724,TRUE,2019-10-28T19:27:03Z,NE
USGS,405040098384502,10N 12W11CCCC2-Site5-45,GW,40.8443611,-98.6457222,TRUE,2019-10-28T19:27:03Z,NE
USGS,405040098384501,10N 12W11CCCC1-Site5-37,GW,40.8443611,-98.6457222,TRUE,2019-10-28T19:27:03Z,NE
USGS,405040098384504,10N 12W11CCCC4-Site5-64,GW,40.8443611,-98.6457222,TRUE,2019-10-28T19:27:03Z,NE
USGS,410102098374203,12N 12W11DDDD3-Site1-115,GW,41.0173611,-98.62825,TRUE,2019-10-28T19:27:03Z,NE
USGS,410102098374202,12N 12W11DDDD2-Site1-100,GW,41.0173611,-98.62825,TRUE,2019-10-28T19:27:03Z,NE
USGS,405305097351504, 11N  2W31BA  4,GW,40.88473417,-97.5878289,TRUE,2019-10-28T19:27:03Z,NE
USGS,405305097351503, 11N  2W31BA  3 YORK,GW,40.88473417,-97.5878289,TRUE,2019-10-28T19:27:03Z,NE
USGS,411410097173004, 15N  1E27DDD 4,GW,41.23612517,-97.2919868,TRUE,2019-10-28T19:27:03Z,NE
USGS,411410097173003, 15N  1E27DDD 3,GW,41.23612517,-97.2919868,TRUE,2019-10-28T19:27:03Z,NE
USGS,422035096281902,27N  8E 1ACCC2 (M-H2),GW,42.34305556,-96.4719444,TRUE,2019-10-28T19:27:03Z,NE
USGS,422035096281901,27N  8E 1ACCC1 (M-H1),GW,42.34305556,-96.4719444,TRUE,2019-10-28T19:27:03Z,NE
USGS,422035096281903,27N  8E 1ACCC3 (M-H3),GW,42.34305556,-96.4719444,TRUE,2019-10-28T19:27:03Z,NE
USGS,411845096211203,"16N 9E 36NESE (Valley City Park deep, D-Va3)",GW,41.3125,-96.3533333,TRUE,2019-10-28T19:27:03Z,NE
USGS,411845096211202,"16N 9E 36NESE (Valley City Park medium, D-Va2)",GW,41.3125,-96.3533333,TRUE,2019-10-28T19:27:03Z,NE
USGS,410520096194802,13N 10E20BBBB2 Ash04-32,GW,41.08877778,-96.3299722,TRUE,2019-10-28T19:27:03Z,NE
USGS,410520096194801,13N 10E20BBBB1 Ash04-15,GW,41.08877778,-96.3299722,TRUE,2019-10-28T19:27:03Z,NE
USGS,410520096194803,13N 10E20BBBB3 Ash04-45,GW,41.08877778,-96.3299722,TRUE,2019-10-28T19:27:03Z,NE
USGS,411231096193202,14N 10E 5CBDD2 (E-V2),GW,41.2086111,-96.3255556,TRUE,2019-10-28T19:27:03Z,NE
USGS,411231096193201,14N 10E 5CBDD1 (E-V1),GW,41.2086111,-96.3255556,TRUE,2019-10-28T19:27:03Z,NE
USGS,411231096193203,14N 10E 5CBDB3 (E-V3),GW,41.2086111,-96.3255556,TRUE,2019-10-28T19:27:03Z,NE
USGS,410322096191801, 13N 10E32BDAB1 M91-37R,GW,41.05610967,-96.3214035,TRUE,2019-10-28T19:27:03Z,NE
USGS,410322096191603, 13N 10E32BADD3  M91-39R,GW,41.05610967,-96.3214035,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096183402,13N 10E22BBBB2 Ash05-25,GW,41.08869444,-96.3093333,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096183401,13N 10E22BBBB1 Ash05-15,GW,41.08869444,-96.3093333,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096183403,13N 10E22BBBB3 Ash05-43,GW,41.08869444,-96.3093333,TRUE,2019-10-28T19:27:03Z,NE
USGS,410334096182802,13N 10E33BBAB2 (P-A2),GW,41.05944444,-96.3077778,TRUE,2019-10-28T19:27:03Z,NE
USGS,410334096182801,13N 10E33BBAB1 (P-A1),GW,41.05944444,-96.3077778,TRUE,2019-10-28T19:27:03Z,NE
USGS,410334096182803,13N 10E33BBAB3 (P-A3),GW,41.05944444,-96.3077778,TRUE,2019-10-28T19:27:03Z,NE
USGS,412151096180802,16N 10E16BAAA2 (E-EC2),GW,41.36416667,-96.3022222,TRUE,2019-10-28T19:27:03Z,NE
USGS,412151096180801,16N 10E16BAAA1 (E-EC1),GW,41.36416667,-96.3022222,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096164202,13N 10E15DCDD2 Ash06-70,GW,41.08866667,-96.2783056,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096164201,13N 10E15DCDD1 Ash06-59,GW,41.08866667,-96.2783056,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096164203,13N 10E15DCDD3 Ash06-92,GW,41.08866667,-96.2783056,TRUE,2019-10-28T19:27:03Z,NE
USGS,410703096151303,13N 10E11AAAA3 Ash03-187,GW,41.11752778,-96.2535278,TRUE,2019-10-28T19:27:03Z,NE
USGS,410703096151301,13N 10E11AAAA1 Ash03-108,GW,41.11752778,-96.2535278,TRUE,2019-10-28T19:27:03Z,NE
USGS,410703096151304,13N 10E11AAAA4 Ash03-250,GW,41.11752778,-96.2535278,TRUE,2019-10-28T19:27:03Z,NE
USGS,410703096151302,13N 10E11AAAA2 Ash03-162,GW,41.11752778,-96.2535278,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096151001,13N 10E24BBBB1 Ash07-110,GW,41.0886111,-96.2528889,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096151002,13N 10E24BBBB2 Ash07-158,GW,41.0886111,-96.2528889,TRUE,2019-10-28T19:27:03Z,NE
USGS,410519096151003,13N 10E24BBBB3 Ash07-180,GW,41.0886111,-96.2528889,TRUE,2019-10-28T19:27:03Z,NE
USGS,414700096134902,21N 11E19BBBC2 (D-T2),GW,41.7833333,-96.2302778,TRUE,2019-10-28T19:27:03Z,NE
USGS,414700096134901,21N 11E19BBBC1 (D-T1),GW,41.7833333,-96.2302778,TRUE,2019-10-28T19:27:03Z,NE
USGS,414700096134903,21N 11E19BBBC3 (D-T3),GW,41.7833333,-96.2302778,TRUE,2019-10-28T19:27:03Z,NE
USGS,402911096114402,  6N 11E16CB  2,GW,40.48638866,-96.1958425,TRUE,2019-10-28T19:27:03Z,NE
USGS,402911096114401,  6N 11E16CB  1,GW,40.48638866,-96.1958425,TRUE,2019-10-28T19:27:03Z,NE
USGS,410243096082002,12N 11E 1BBBB2 (P-S2),GW,41.04527778,-96.1388889,TRUE,2019-10-28T19:27:03Z,NE
USGS,410243096082001,12N 11E 1BBBB1 (P-S1),GW,41.04527778,-96.1388889,TRUE,2019-10-28T19:27:03Z,NE
USGS,410243096082003,12N 11E 1BBBB3 (P-S3),GW,41.04527778,-96.1388889,TRUE,2019-10-28T19:27:03Z,NE
USGS,410208119571301,016  N37 E18 34DADC1    USBLM,GW,41.0432304,-119.9449307,FALSE,2019-10-28T19:27:03Z,NV
USGS,400507119560001,097  N26 E18 35BABA1,GW,40.08444444,-119.9355556,FALSE,2019-10-28T19:27:03Z,NV
USGS,385637119504101,105  N13 E19 33DADD2,GW,38.94351389,-119.8446667,FALSE,2019-10-28T19:27:03Z,NV
USGS,391618119502701,089  N16 E19 10BBDA3,GW,39.27166667,-119.8408333,FALSE,2019-10-28T19:27:03Z,NV
USGS,390015119500101,105  N13 E19 10DBB 1,GW,39.00555556,-119.835861,FALSE,2019-10-28T19:27:03Z,NV
USGS,391458119493801,089  N16 E19 15DADB1,GW,39.2493539,-119.8282404,FALSE,2019-10-28T19:27:03Z,NV
USGS,390457119491301,105  N14 E19 14BBD 1,GW,39.0823333,-119.82230560000001,FALSE,2019-10-28T19:27:03Z,NV
USGS,403200119490001,021  N31 E19 27ADAD1    USBLM - Salt Works,GW,40.5354576,-119.8210355,FALSE,2019-10-28T19:27:03Z,NV
USGS,385304119460601,105  N12 E19 23CDBC1    USGS,GW,38.88477778,-119.8197778,FALSE,2019-10-28T19:27:03Z,NV
USGS,391447119485801,089  N16 E19 14DCBC1,GW,39.24630556,-119.8162222,FALSE,2019-10-28T19:27:03Z,NV
USGS,400849119485301,097  N26 E19 02DCA 1    USGS Never Sweat Hills Wel,GW,40.14684969,-119.8157534,FALSE,2019-10-28T19:27:03Z,NV
USGS,391111119481901,104  N15 E19 01CCCC1    USGS VC-8,GW,39.1862982,-119.8062939,FALSE,2019-10-28T19:27:03Z,NV
USGS,391105119481101,104  N15 E19 12BBCB1    USGS VC-6 Shallow,GW,39.18463157,-119.8040715,FALSE,2019-10-28T19:27:03Z,NV
USGS,391110119480701,104  N15 E19 12BBAA1    USGS VC-7,GW,39.18602049,-119.8029604,FALSE,2019-10-28T19:27:03Z,NV
USGS,401138119472301,097  N27 E19 24ADDD1    USGS - Astor Pass Well,GW,40.19379395,-119.7907533,FALSE,2019-10-28T19:27:03Z,NV
USGS,390542119472001,105  N14 E19 12ADAB1,GW,39.0949722,-119.7888889,FALSE,2019-10-28T19:27:03Z,NV
USGS,401528119470501,097  N28 E20 31BACD1    USGS - Sand Pass Divide,GW,40.25533889,-119.7858556,FALSE,2019-10-28T19:27:03Z,NV
USGS,391044119464501,104  N15 E20 07CAAA1,GW,39.17879844,-119.7801819,FALSE,2019-10-28T19:27:03Z,NV
USGS,385612119464401,105  N12 E20 06BADD1,GW,38.9364722,-119.7798056,FALSE,2019-10-28T19:27:03Z,NV
USGS,385612119464101,105  N12 E20 06ABCC1    USGS,GW,38.9366111,-119.779361,FALSE,2019-10-28T19:27:03Z,NV
USGS,385834119464101,105  N13 E20 19ACCC1    USGS - Stockyard Rd,GW,38.97602778,-119.7790556,FALSE,2019-10-28T19:27:03Z,NV
USGS,385452119464101,105  N12 E20 07DBCC1    USGS,GW,38.91441667,-119.7787778,FALSE,2019-10-28T19:27:03Z,NV
USGS,384917119463101,105  N11 E20 18ABDA1    DBW,GW,38.82130556,-119.77525,FALSE,2019-10-28T19:27:03Z,NV
USGS,390839119462701,104  N15 E20 19DDCB1    USGS,GW,39.1440759,-119.775181,FALSE,2019-10-28T19:27:03Z,NV
USGS,390843119462601,104  N15 E20 19DDBC1    USGS,GW,39.14518705,-119.7749033,FALSE,2019-10-28T19:27:03Z,NV
USGS,391110119460602,104  N15 E20 08BBBB3    USGS CC OFFICE SHALLOW,GW,39.18610418,-119.7693484,FALSE,2019-10-28T19:27:03Z,NV
USGS,385743119460001,105 N13 E20 29BCDD1    FRIEDA WEST,GW,38.96181667,-119.76655,FALSE,2019-10-28T19:27:03Z,NV
USGS,391721119455701,089  N17 E20 32CDAD1,GW,39.28929444,-119.765836,FALSE,2019-10-28T19:27:03Z,NV
USGS,385352119455401,105  N12 E20 17CCDA1,GW,38.8967222,-119.76575,FALSE,2019-10-28T19:27:03Z,NV
USGS,385700119450001,105  N13 E20 29CDCA1    TM11,GW,38.9554722,-119.7636667,FALSE,2019-10-28T19:27:03Z,NV
USGS,385742119453801,105  N13 E20 29BDDD1,GW,38.96157397,-119.7615665,FALSE,2019-10-28T19:27:03Z,NV
USGS,390758119453701,104  N15 E20 29CADD1    MAYORS PARK WELL,GW,39.13263147,-119.7612638,FALSE,2019-10-28T19:27:03Z,NV
USGS,385742119453101,105  N13 E20 29ACCC1    ME,GW,38.96166667,-119.758611,FALSE,2019-10-28T19:27:03Z,NV
USGS,390708119450301,104  N15 E20 32DADA1    EDMONDS SPORTS COMPLEX,GW,39.1188536,-119.7518466,FALSE,2019-10-28T19:27:03Z,NV
USGS,390810119450101,104  N15 E20 28BCCC1,GW,39.13602047,-119.7511803,FALSE,2019-10-28T19:27:03Z,NV
USGS,390208119444601,105  N14 E20 33BCDA1    UNRUH S,GW,39.03477778,-119.7468889,FALSE,2019-10-28T19:27:03Z,NV
USGS,390232119443201,105  N14 E20 28CDC 1,GW,39.0421306,-119.7432337,FALSE,2019-10-28T19:27:03Z,NV
USGS,391127119442501,104  N15 E20 04DBCD1    FIRE STATION 2,GW,39.19074349,-119.7412363,FALSE,2019-10-28T19:27:03Z,NV
USGS,391230119441401,104  N16 E20 33ADCC1    USGS,GW,39.20824374,-119.7382365,FALSE,2019-10-28T19:27:03Z,NV
USGS,385332119441501,105  N12 E20 21ACAA1    CHOS 7,GW,38.8923333,-119.7375556,FALSE,2019-10-28T19:27:03Z,NV
USGS,390156119435801,105  N14 E20 33DADA1,GW,39.03275,-119.73425,FALSE,2019-10-28T19:27:03Z,NV
USGS,390122119424701,105  N13 E20 03BCBB1,GW,39.0227222,-119.7325556,FALSE,2019-10-28T19:27:03Z,NV
USGS,393744119435101,085  N20 E20 03BCCC1,GW,39.62888889,-119.7322222,FALSE,2019-10-28T19:27:03Z,NV
USGS,391016119433901,104  N15 E20 15BABB1,GW,39.17102126,-119.728402,FALSE,2019-10-28T19:27:03Z,NV
USGS,390208119433201,105  N14 E20 34BDBD1,GW,39.0351864,-119.7262883,FALSE,2019-10-28T19:27:03Z,NV
USGS,393637119432901,085  N20 E20 10CDAB1,GW,39.60907726,-119.7249101,FALSE,2019-10-28T19:27:03Z,NV
USGS,385658119432001,105  N13 E20 34ACBC2,GW,38.94894444,-119.7228889,FALSE,2019-10-28T19:27:03Z,NV
USGS,391024119425801,103  N15 E20 10DDCA1    City of Carson Well P-3,GW,39.1732437,-119.7171237,FALSE,2019-10-28T19:27:03Z,NV
USGS,385637119430001,105  N13 E20 34DACD1 BUTTERFLY SHALLOW,GW,38.9436111,-119.7166667,FALSE,2019-10-28T19:27:03Z,NV
USGS,385554119425001,105  N12 E20 03CAAA1,GW,38.93157415,-119.7148977,FALSE,2019-10-28T19:27:03Z,NV
USGS,390106119424301,105  N13 E20 02CBB 1,GW,39.0185198,-119.7129539,FALSE,2019-10-28T19:27:03Z,NV
USGS,390222119423001,105  N14 E20 35BABC1,GW,39.03944444,-119.7098333,FALSE,2019-10-28T19:27:03Z,NV
USGS,391038119422701,103  N15 E20 11CABD1    City of Carson Well P-1,GW,39.17713278,-119.7085122,FALSE,2019-10-28T19:27:03Z,NV
USGS,391055119422901,103  N15 E20 11BDBA1    EMPIRE GC,GW,39.18202778,-119.7081389,FALSE,2019-10-28T19:27:03Z,NV
USGS,390959119422501,103  N15 E20 14BDAC1    MW-4,GW,39.1663611,-119.7070556,FALSE,2019-10-28T19:27:03Z,NV
USGS,391023119422101,103  N15 E20 11CDDB1    City of Carson Well P-2,GW,39.17296609,-119.7068454,FALSE,2019-10-28T19:27:03Z,NV
USGS,390831119422001,103  N15 E20 26BAAB1    Carson City Parks Dept,GW,39.14185464,-119.706567,FALSE,2019-10-28T19:27:03Z,NV
USGS,390055119421902,105  N13 E20 02CDAB2,GW,39.01515278,-119.7065139,FALSE,2019-10-28T19:27:03Z,NV
USGS,391005119422201,103  N15 E20 14BDAA1    MW-2,GW,39.1680833,-119.7060833,FALSE,2019-10-28T19:27:03Z,NV
USGS,390953119421901,103  N15 E20 14BDDD1    MW-3,GW,39.1645833,-119.7053889,FALSE,2019-10-28T19:27:03Z,NV
USGS,391201119421501,104  N15 E20 02ABBB1    USGS - Centennial Pk Well,GW,39.20018865,-119.7051792,FALSE,2019-10-28T19:27:03Z,NV
USGS,391022119421801,103  N15 E20 11DCCC1    AMBROSE,GW,39.17269444,-119.704861,FALSE,2019-10-28T19:27:03Z,NV
USGS,385801119421501,105  N13 E20 26ABBB1,GW,38.96880556,-119.704111,FALSE,2019-10-28T19:27:03Z,NV
USGS,390918119421401,103  N15 E20 23ABCA1,GW,39.15505556,-119.7039167,FALSE,2019-10-28T19:27:03Z,NV
USGS,390906119420901,103  N15 E20 23CCAB1    LAUREL,GW,39.151577,-119.7035115,FALSE,2019-10-28T19:27:03Z,NV
USGS,391059119415901,103  N15 E20 11AACC2    USGS YARD 2,GW,39.1831111,-119.6996944,FALSE,2019-10-28T19:27:03Z,NV
USGS,385801119415501,105  N13 E20 26AABD1     RANGER SHALLOW,GW,38.96693889,-119.698611,FALSE,2019-10-28T19:27:03Z,NV
USGS,385735119415301,105  N13 E20 26DABD1    BOBCAT,GW,38.9597222,-119.6980556,FALSE,2019-10-28T19:27:03Z,NV
USGS,394032119414601,085  N21 E20 24BCBA1,GW,39.67519444,-119.6969722,FALSE,2019-10-28T19:27:03Z,NV
USGS,385509119414801,105  N12 E20 11ADD 1,GW,38.9192,-119.6967,FALSE,2019-10-28T19:27:03Z,NV
USGS,385755119414801,105  N13 E20 26AADD1    RANGER DEEP,GW,38.96527778,-119.6966667,FALSE,2019-10-28T19:27:03Z,NV
USGS,385729119414501,105  N13 E20 26DADD1,GW,38.95827778,-119.6961667,FALSE,2019-10-28T19:27:03Z,NV
USGS,393743119413601,085  N20 E20 01CBAB1,GW,39.62741055,-119.69352,FALSE,2019-10-28T19:27:03Z,NV
USGS,391135119412901,103  N15 E20 01CBDC1,GW,39.1904665,-119.6935117,FALSE,2019-10-28T19:27:03Z,NV
USGS,385628119411901,105  N13 E20 36CDCA1,GW,38.9411111,-119.688611,FALSE,2019-10-28T19:27:03Z,NV
USGS,393737119411501,085  N20 E20 01DACB1,GW,39.62629948,-119.6879642,FALSE,2019-10-28T19:27:03Z,NV
USGS,385640119411601,105  N13 E20 36CADB1    RABBITBRUSH DEEP,GW,38.94444444,-119.6877778,FALSE,2019-10-28T19:27:03Z,NV
USGS,391222119410201,104  N16 E20 36DBCA1,GW,39.20602238,-119.6849005,FALSE,2019-10-28T19:27:03Z,NV
USGS,385321119405002,105  N12 E20 24ADCC2,GW,38.88869444,-119.6827778,FALSE,2019-10-28T19:27:03Z,NV
USGS,385659119405601,105  N13 E20 36ACAA    BORDA,GW,38.9497222,-119.6822222,FALSE,2019-10-28T19:27:03Z,NV
USGS,385413119405001,105  N12 E20 13DDBB1,GW,38.8990742,-119.6815626,FALSE,2019-10-28T19:27:03Z,NV
USGS,391129119404801,103  N15 E20 01AACD1    Carson City Dump North,GW,39.19768905,-119.6796223,FALSE,2019-10-28T19:27:03Z,NV
USGS,391109119402901,103  N15 E21 07BBBA1    Carson City Dump South,GW,39.1857445,-119.675733,FALSE,2019-10-28T19:27:03Z,NV
USGS,385834119395901,105  N13 E21 19CBBA1    BUCKEYE CREEK WELL,GW,38.97544444,-119.6756389,FALSE,2019-10-28T19:27:03Z,NV
USGS,410452119383801,016  N37 E20 13A   1   SUMMIT SPRING CANYON,GW,41.0919722,-119.672611,FALSE,2019-10-28T19:27:03Z,NV
USGS,393927119401301,085  N21 E21 30CAAA1,GW,39.6574103,-119.6724082,FALSE,2019-10-28T19:27:03Z,NV
USGS,391133119401701,103  N15 E21 06CBAD1    Carson City Dump East,GW,39.1924113,-119.6723996,FALSE,2019-10-28T19:27:03Z,NV
USGS,392412119401501,087  N18 E21 30BABC1    Pinon Canyon Well,GW,39.40324535,-119.6718492,FALSE,2019-10-28T19:27:03Z,NV
USGS,412424119393601,009  N40 E21 06C   1    USBLM ANTELOPE FLAT,GW,41.41219444,-119.6706944,FALSE,2019-10-28T19:27:03Z,NV
